	head	tail	relation
25952	/m/0k2h6	/m/09jrf	
25953	/m/04t7ts	/m/02p65p	
25954	/m/0bjrnt	/m/07wrz	
25955	/m/03_8r	/m/0h7x	
25956	/m/029_l	/m/09c7w0	
25957	/m/049bp4	/m/02nzb8	
25958	/m/01p0w_	/m/0342h	
25959	/m/016z5x	/m/0f8l9c	
25960	/m/012fvq	/m/06ms6	
25961	/m/01wl38s	/m/0395lw	
25962	/m/01242_	/m/02l7c8	
25963	/m/0cs134	/m/0ckd1	
25964	/m/02vyh	/m/07z1m	
25965	/m/08k881	/m/0ds2l81	
25966	/m/05_5rjx	/m/0lsxr	
25967	/m/05fyss	/m/03d17dg	
25968	/m/015q1n	/m/01540	
25969	/m/015f7	/m/0c1pj	
25970	/m/063fh9	/m/09zzb8	
25971	/m/04l57x	/m/01l849	
25972	/m/05zwrg0	/m/08mbj5d	
25973	/m/06wpc	/m/028c_8	
25974	/m/07s6tbm	/m/0cjyzs	
25975	/m/017dtf	/m/01hmnh	
25976	/m/041bnw	/m/0x3b7	
25977	/m/033gn8	/m/0gcdzz	
25978	/m/04ztj	/m/0k_q_	
25979	/m/0210hf	/m/014zcr	
25980	/m/09l0x9	/m/09f2j	
25981	/m/05tbn	/m/0bthb	
25982	/m/087c7	/m/09t4t	
25983	/m/0gtv7pk	/m/03rj0	
25984	/m/02sgy	/m/0dwr4	
25985	/m/027m67	/m/0cj16	
25986	/m/0h0yt	/m/07ssc	
25987	/m/01hkg9	/m/0cr3d	
25988	/m/01fwj8	/m/01npcx	
25989	/m/03f2_rc	/m/020jqv	
25990	/m/0gvt53w	/m/0ch6mp2	
25991	/m/02qyv3h	/m/05qhw	
25992	/m/0mlvc	/m/02lcqs	
25993	/m/058frd	/m/0b455l	
25994	/m/047wh1	/m/05p1dby	
25995	/m/0qpsn	/m/0m27n	
25996	/m/01ngz1	/m/05fh2	
25997	/m/01jx9	/m/01n7q	
25998	/m/0dq16	/m/08mbj5d	
25999	/m/0c0nhgv	/m/06t8v	
26000	/m/04vr_f	/m/0k611	
26001	/m/01v_pj6	/m/02g3gj	
26002	/m/08qvhv	/m/0h3k3f	
26003	/m/01ct6	/m/047g8h	
26004	/m/0gxsh4	/m/01z0lb	
26005	/m/0jmfb	/m/0f4vx0	
26006	/m/0ngy8	/m/09nqf	
26007	/m/03cdg	/m/01xd9	
26008	/m/0bcp9b	/m/02y_rq5	
26009	/m/014mlp	/m/02zd460	
26010	/m/0phx4	/m/0fnpj	
26011	/m/07s6fsf	/m/015q1n	
26012	/m/01gwk3	/m/09zw90	
26013	/m/02_xgp2	/m/0ym20	
26014	/m/0gx_st	/m/08cn_n	
26015	/m/0mdqp	/m/02nt3d	
26016	/m/01sn3	/m/01nhgd	
26017	/m/012zng	/m/02qjv	
26018	/m/05t0_2v	/m/01vx2h	
26019	/m/03r0g9	/m/0160w	
26020	/m/0p9sw	/m/023p33	
26021	/m/02pl5bx	/m/03f0qd7	
26022	/m/02_j1w	/m/02ltg3	
26023	/m/04353	/m/03wf1p2	
26024	/m/04k3jt	/m/02_j1w	
26025	/m/01s695	/m/01m3x5p	
26026	/m/0l0wv	/m/0l0wv	
26027	/m/06k75	/m/047lj	
26028	/m/04rzd	/m/06ncr	
26029	/m/0rxyk	/m/0rxyk	
26030	/m/086xm	/m/06l6nj	
26031	/m/082brv	/m/01vdm0	
26032	/m/01vfqh	/m/02kxbx3	
26033	/m/01rr_d	/m/02dj3	
26034	/m/09sb52	/m/01kwsg	
26035	/m/01b66t	/m/063lqs	
26036	/m/04btyz	/m/07kh6f3	
26037	/m/01nln	/m/09nqf	
26038	/m/09rsjpv	/m/01m3b1t	
26039	/m/07w0v	/m/05drq5	
26040	/m/084m3	/m/052p7	
26041	/m/0l6vl	/m/03hr1p	
26042	/m/0dr3sl	/m/0hcr	
26043	/m/06x68	/m/01lnyf	
26044	/m/02l3_5	/m/09c7w0	
26045	/m/02w5q6	/m/03gjzk	
26046	/m/0l6m5	/m/01cgz	
26047	/m/04ydr95	/m/0hfjk	
26048	/m/020_95	/m/07h0cl	
26049	/m/04ztj	/m/0zchj	
26050	/m/01z1c	/m/0187nd	
26051	/m/0g1rw	/m/0164qt	
26052	/m/0dgrmp	/m/070tng	
26053	/m/09v92_x	/m/01f7v_	
26054	/m/027z0pl	/m/07bdd_	
26055	/m/054k_8	/m/04ztj	
26056	/m/06btq	/m/0631_	
26057	/m/019_1h	/m/05zppz	
26058	/m/03tw2s	/m/02j62	
26059	/m/0341n5	/m/02hrh1q	
26060	/m/02qd04y	/m/04xvlr	
26061	/m/09gmmt6	/m/09nqf	
26062	/m/043t8t	/m/02r96rf	
26063	/m/0kftt	/m/024fz9	
26064	/m/05_6_y	/m/0j47s	
26065	/m/02rv_dz	/m/07ssc	
26066	/m/02w7gg	/m/032_jg	
26067	/m/02dh86	/m/0275kr	
26068	/m/0bg539	/m/05zppz	
26069	/m/02zyq6	/m/04ztj	
26070	/m/0d04z6	/m/02lpp7	
26071	/m/01rwpj	/m/0f8l9c	
26072	/m/07nt8p	/m/07s9rl0	
26073	/m/02rq7nd	/m/08mbj5d	
26074	/m/0f4_2k	/m/09c7w0	
26075	/m/01dy7j	/m/0ck27z	
26076	/m/03c7tr1	/m/03cd0x	
26077	/m/01wy5m	/m/09sb52	
26078	/m/049mql	/m/02kdv5l	
26079	/m/09c7w0	/m/0nv2x	
26080	/m/0j2zj	/m/02qvl7	
26081	/m/028dcg	/m/01mqh5	
26082	/m/01vqrm	/m/01d_h8	
26083	/m/017zq0	/m/035tlh	
26084	/m/01m7pwq	/m/02sgy	
26085	/m/04v89z	/m/082gq	
26086	/m/04kcn	/m/01_d4	
26087	/m/0694j	/m/059ss	
26088	/m/0135xb	/m/05zppz	
26089	/m/0227tr	/m/0473rc	
26090	/m/0278x6s	/m/01z7s_	
26091	/m/0mmp3	/m/016lmg	
26092	/m/0cw10	/m/01spm	
26093	/m/04mrfv	/m/02nzb8	
26094	/m/01cky2	/m/01w272y	
26095	/m/02z3r8t	/m/02hfp_	
26096	/m/01vnbh	/m/01z4y	
26097	/m/0645k5	/m/07fb8_	
26098	/m/081lh	/m/0421ng	
26099	/m/0gwjw0c	/m/03rt9	
26100	/m/0303jw	/m/02vx4	
26101	/m/0ldd	/m/0dxtg	
26102	/m/0c3351	/m/04sh80	
26103	/m/05cqhl	/m/01cvtf	
26104	/m/05qqm	/m/0d060g	
26105	/m/08gsvw	/m/064_8sq	
26106	/m/03hr1p	/m/05r4w	
26107	/m/04w1j9	/m/07bdd_	
26108	/m/02kj7g	/m/0257h9	
26109	/m/046qq	/m/0bl1_	
26110	/m/0d3mlc	/m/01l0__	
26111	/m/013tcv	/m/02hrh1q	
26112	/m/011k1h	/m/01r9fv	
26113	/m/011yqc	/m/07s9rl0	
26114	/m/022fdt	/m/0261x8t	
26115	/m/01ffx4	/m/06qd3	
26116	/m/03mp8k	/m/0127s7	
26117	/m/04mkft	/m/0dzlbx	
26118	/m/0275n3y	/m/030k94	
26119	/m/01nn3m	/m/03gvt	
26120	/m/098s2w	/m/0f4vbz	
26121	/m/03mdw3c	/m/02qrwjt	
26122	/m/02778qt	/m/02773m2	
26123	/m/05drr9	/m/059f4	
26124	/m/03hvk2	/m/01z0lb	
26125	/m/0n4yq	/m/0jbk9	
26126	/m/0fttg	/m/02fqwt	
26127	/m/04vmqg	/m/05dxl5	
26128	/m/04k05	/m/08mbj5d	
26129	/m/0btxr	/m/059rc	
26130	/m/013_5c	/m/08mbj5d	
26131	/m/0n5_g	/m/059f4	
26132	/m/03wpmd	/m/02jknp	
26133	/m/06mmb	/m/04rsd2	
26134	/m/073h9x	/m/0chw_	
26135	/m/09n48	/m/0b90_r	
26136	/m/02ppm4q	/m/0170xl	
26137	/m/0fkwzs	/m/0pr6f	
26138	/m/01vfqh	/m/027b9k6	
26139	/m/0372kf	/m/02hrh1q	
26140	/m/030hcs	/m/02hrh1q	
26141	/m/07q1m	/m/02m4t	
26142	/m/01skmp	/m/02t__3	
26143	/m/0fxz4	/m/0myhb	
26144	/m/05zlld0	/m/09vw2b7	
26145	/m/03cz4j	/m/03_3d	
26146	/m/04pmnt	/m/02cyfz	
26147	/m/05489	/m/04tqtl	
26148	/m/0f4m2z	/m/0bytkq	
26149	/m/04wvhz	/m/07ym6ss	
26150	/m/0g1rw	/m/02zk08	
26151	/m/0m7yy	/m/0kc9f	
26152	/m/06qwh	/m/03k9fj	
26153	/m/03jqw5	/m/030qb3t	
26154	/m/07k51gd	/m/07sgfsl	
26155	/m/012x2b	/m/08k40m	
26156	/m/02zn1b	/m/01mvjl0	
26157	/m/012d40	/m/01bl7g	
26158	/m/020h2v	/m/03kg2v	
26159	/m/02kfzz	/m/07s9rl0	
26160	/m/09wj5	/m/02fgm7	
26161	/m/0sx7r	/m/09wz9	
26162	/m/015pvh	/m/09qj50	
26163	/m/0cqhk0	/m/015c2f	
26164	/m/0f4x7	/m/04mzf8	
26165	/m/05r4w	/m/02vk52z	
26166	/m/07ghv5	/m/0ckm4x	
26167	/m/0bz60q	/m/086nl7	
26168	/m/048z7l	/m/0q1lp	
26169	/m/07j87	/m/07zqy	
26170	/m/0l6vl	/m/02lq67	
26171	/m/015pxr	/m/02z3zp	
26172	/m/018vs	/m/02bgmr	
26173	/m/05bt6j	/m/01vsy7t	
26174	/m/02056s	/m/02_j1w	
26175	/m/0jsqk	/m/02h40lc	
26176	/m/07rd7	/m/02pqp12	
26177	/m/02hnl	/m/02t3ln	
26178	/m/02v2lh	/m/01vsy95	
26179	/m/02rchht	/m/03gjzk	
26180	/m/012_53	/m/012t_z	
26181	/m/07sgdw	/m/09c7w0	
26182	/m/0fpkhkz	/m/04k25	
26183	/m/01kx_81	/m/02hrh1q	
26184	/m/0dq3c	/m/01cyd5	
26185	/m/047p7fr	/m/0f8l9c	
26186	/m/01ldw4	/m/04dqdk	
26187	/m/0m2fr	/m/0rd5k	
26188	/m/0l6vl	/m/02y8z	
26189	/m/0152cw	/m/08mbj5d	
26190	/m/0bzyh	/m/02pqp12	
26191	/m/0147dk	/m/02qzh2	
26192	/m/01hmnh	/m/056k77g	
26193	/m/0b9l3x	/m/04ztj	
26194	/m/0plw	/m/07z1m	
26195	/m/03f4xvm	/m/08mbj5d	
26196	/m/01jpqb	/m/01_9fk	
26197	/m/06x58	/m/06cv1	
26198	/m/03z9585	/m/035qy	
26199	/m/01cwhp	/m/0dr_4	
26200	/m/0xnvg	/m/02_fj	
26201	/m/0dryh9k	/m/06wvfq	
26202	/m/017s11	/m/08mbj5d	
26203	/m/050l8	/m/01s5nb	
26204	/m/082mw	/m/0cbd2	
26205	/m/03tmr	/m/05b4w	
26206	/m/06qgvf	/m/02hrh1q	
26207	/m/06vnh2	/m/05zppz	
26208	/m/012ykt	/m/01v1ln	
26209	/m/0h21v2	/m/0jgd	
26210	/m/018d6l	/m/0gbbt	
26211	/m/05p1tzf	/m/03rj0	
26212	/m/02tqkf	/m/026wlxw	
26213	/m/01vj9c	/m/07m2y	
26214	/m/0rqf1	/m/026c1	
26215	/m/02mt51	/m/0d0vqn	
26216	/m/03rk0	/m/01zxx9	
26217	/m/026zvx7	/m/04vmqg	
26218	/m/047vnkj	/m/027t8fw	
26219	/m/01dw9z	/m/01bgqh	
26220	/m/09c7w0	/m/0mw89	
26221	/m/026spg	/m/03qbh5	
26222	/m/02w_6xj	/m/026670	
26223	/m/01mvpv	/m/0fkvn	
26224	/m/018vs	/m/01wxdn3	
26225	/m/0p__8	/m/0dr3sl	
26226	/m/042zrm	/m/09vw2b7	
26227	/m/04vs9	/m/041288	
26228	/m/0237fw	/m/0cc56	
26229	/m/0b_6lb	/m/0f2r6	
26230	/m/02x8m	/m/04mn81	
26231	/m/0131kb	/m/0d1qmz	
26232	/m/05kkh	/m/0n1v8	
26233	/m/0y3_8	/m/0bdxs5	
26234	/m/01n4w_	/m/09nqf	
26235	/m/0gjv_	/m/06fvc	
26236	/m/02gm9n	/m/02rjjll	
26237	/m/0dyztm	/m/02tr7d	
26238	/m/02q0v8n	/m/09blyk	
26239	/m/058vp	/m/05qtj	
26240	/m/09v8clw	/m/09c7w0	
26241	/m/01fc7p	/m/0chghy	
26242	/m/0cjsxp	/m/09c7w0	
26243	/m/0345gh	/m/037mh8	
26244	/m/05jm7	/m/02jknp	
26245	/m/0677j	/m/0677j	
26246	/m/01vx5w7	/m/0840vq	
26247	/m/01mqz0	/m/01531	
26248	/m/075wx7_	/m/02l7c8	
26249	/m/025twgt	/m/06b_j	
26250	/m/04mzf8	/m/029j_	
26251	/m/09kvv	/m/0l5mz	
26252	/m/026m3y	/m/01nv4h	
26253	/m/0283_zv	/m/0qmjd	
26254	/m/012s1d	/m/0284n42	
26255	/m/0k611	/m/01_mdl	
26256	/m/019pm_	/m/09nqf	
26257	/m/0prhz	/m/02sjp	
26258	/m/03l3jy	/m/05zppz	
26259	/m/074tb5	/m/013h9	
26260	/m/0g_bh	/m/0m19t	
26261	/m/0fqz6	/m/0bt7ws	
26262	/m/0gqwc	/m/015gm8	
26263	/m/0h924	/m/0b_yz	
26264	/m/03q43g	/m/0np9r	
26265	/m/0xhtw	/m/01k47c	
26266	/m/01z4y	/m/011yph	
26267	/m/02nfhx	/m/0f7hw	
26268	/m/06x76	/m/01hx2t	
26269	/m/02rn_bj	/m/059rby	
26270	/m/0sg4x	/m/0jbk9	
26271	/m/060j8b	/m/0888c3	
26272	/m/0640m69	/m/02h40lc	
26273	/m/0ktpx	/m/05kr_	
26274	/m/07w8fz	/m/014zcr	
26275	/m/01vsqvs	/m/02psgq	
26276	/m/01hc9_	/m/05zppz	
26277	/m/064t9	/m/0k7pf	
26278	/m/01wqflx	/m/07xzm	
26279	/m/0558_1	/m/02h40lc	
26280	/m/03phgz	/m/017s11	
26281	/m/04rrx	/m/0njlp	
26282	/m/05s_c38	/m/0j2pg	
26283	/m/064t9	/m/03t9sp	
26284	/m/04f7c55	/m/05vyk	
26285	/m/05fyss	/m/09c7w0	
26286	/m/07ym6ss	/m/04wvhz	
26287	/m/032wdd	/m/03n08b	
26288	/m/02__x	/m/025ygqm	
26289	/m/0d87hc	/m/0ch6mp2	
26290	/m/0h0yt	/m/0ndwt2w	
26291	/m/06dkzt	/m/05p1dby	
26292	/m/01n1gc	/m/033pf1	
26293	/m/02grdc	/m/0hz_1	
26294	/m/016t_3	/m/02km0m	
26295	/m/01f69m	/m/029j_	
26296	/m/0bw7ly	/m/015_z1	
26297	/m/059kh	/m/017lb_	
26298	/m/01vsn38	/m/02825cv	
26299	/m/07kb7vh	/m/02l7c8	
26300	/m/0dq23	/m/09nqf	
26301	/m/0c7lcx	/m/01531	
26302	/m/0dyztm	/m/026v437	
26303	/m/01q_ph	/m/08s6mr	
26304	/m/07lnk	/m/050z2	
26305	/m/07g1sm	/m/060__y	
26306	/m/05gm16l	/m/088fh	
26307	/m/03clrng	/m/0265vcb	
26308	/m/033nzk	/m/02hzx8	
26309	/m/02qm_f	/m/09vw2b7	
26310	/m/0cv9b	/m/02j9z	
26311	/m/0fqt1ns	/m/0c_j5d	
26312	/m/02_3zj	/m/0gcf2r	
26313	/m/0448r	/m/02jx1	
26314	/m/03bwzr4	/m/01zh3_	
26315	/m/025v3k	/m/01hbq0	
26316	/m/02r3zy	/m/02wh75	
26317	/m/0dtzkt	/m/0dw4g	
26318	/m/0bzk2h	/m/01gvts	
26319	/m/0g768	/m/030155	
26320	/m/03vrp	/m/0d8qb	
26321	/m/02185j	/m/04sh3	
26322	/m/01l_yg	/m/01f7jt	
26323	/m/05z7c	/m/0345h	
26324	/m/0f8l9c	/m/0d8r8	
26325	/m/05ty4m	/m/0f_nbyh	
26326	/m/01fdc0	/m/0nbfm	
26327	/m/0nbjq	/m/02y8z	
26328	/m/04bcb1	/m/0jmj	
26329	/m/0gg5qcw	/m/06t2t	
26330	/m/0g9z_32	/m/0fvf9q	
26331	/m/07_k0c0	/m/06chf	
26332	/m/060c4	/m/036b_	
26333	/m/013pp3	/m/0l99s	
26334	/m/09gb9xh	/m/0dbpyd	
26335	/m/06w2sn5	/m/0n1h	
26336	/m/0dw4g	/m/02f5qb	
26337	/m/02cg7g	/m/05fky	
26338	/m/03n69x	/m/06rny	
26339	/m/0c9k8	/m/09c7w0	
26340	/m/01k5y0	/m/06cvj	
26341	/m/01swck	/m/01vfqh	
26342	/m/07h1q	/m/02wh0	
26343	/m/047tsx3	/m/03rt9	
26344	/m/07hgm	/m/018x3	
26345	/m/06sff	/m/02j71	
26346	/m/0163kf	/m/01vrz41	
26347	/m/019v9k	/m/03cz83	
26348	/m/08d6bd	/m/0fj9f	
26349	/m/07l5z	/m/02hcv8	
26350	/m/029zqn	/m/0dxtw	
26351	/m/04fzk	/m/04pk9	
26352	/m/03wy8t	/m/02nd_	
26353	/m/01kgxf	/m/0k_q_	
26354	/m/0cmf0m0	/m/04hqz	
26355	/m/01dzz7	/m/0208wk	
26356	/m/02z1nbg	/m/01hkhq	
26357	/m/032_jg	/m/0lhn5	
26358	/m/0jmhr	/m/06fq2	
26359	/m/01vhrz	/m/0cr3d	
26360	/m/01_x6d	/m/07_fl	
26361	/m/0309lm	/m/05pxnmb	
26362	/m/02cl1	/m/01k3tq	
26363	/m/0h95zbp	/m/0chghy	
26364	/m/01mxqyk	/m/01kp_1t	
26365	/m/03cw411	/m/04306rv	
26366	/m/01by1l	/m/015mrk	
26367	/m/0249fn	/m/05pd94v	
26368	/m/02gkzs	/m/05k7sb	
26369	/m/02qgyv	/m/02hrh1q	
26370	/m/0fsyx	/m/014kj2	
26371	/m/0413cff	/m/0hzlz	
26372	/m/0b2qtl	/m/03rjj	
26373	/m/09vc4s	/m/0bwh6	
26374	/m/03d3ht	/m/0jxy	
26375	/m/09d38d	/m/01dc60	
26376	/m/0pdp8	/m/0ch6mp2	
26377	/m/0c00lh	/m/02pv_d	
26378	/m/016hvl	/m/0dxtg	
26379	/m/079kdz	/m/02krf9	
26380	/m/0c4z8	/m/0gx1673	
26381	/m/04h4zx	/m/0dgrmp	
26382	/m/02hy5d	/m/02bqm0	
26383	/m/027024	/m/02nzb8	
26384	/m/0pk41	/m/04ztj	
26385	/m/0gx1bnj	/m/06n90	
26386	/m/02wk_43	/m/06j0md	
26387	/m/0dckvs	/m/07s9rl0	
26388	/m/03mb9	/m/0gywn	
26389	/m/02_pft	/m/0bmhn	
26390	/m/04xvlr	/m/08y2fn	
26391	/m/02c638	/m/0dh73w	
26392	/m/054ky1	/m/0g10g	
26393	/m/0h95927	/m/03h64	
26394	/m/0g1rw	/m/0ndwt2w	
26395	/m/0df4y	/m/052vwh	
26396	/m/0fhpv4	/m/095zlp	
26397	/m/07w0v	/m/0pksh	
26398	/m/0581vn8	/m/015h31	
26399	/m/07s9rl0	/m/04cv9m	
26400	/m/0mzkr	/m/013rds	
26401	/m/0gr0m	/m/0h3k3f	
26402	/m/0yxf4	/m/07s9rl0	
26403	/m/0jgj7	/m/0jrtv	
26404	/m/02fv3t	/m/056878	
26405	/m/03rl1g	/m/05k7sb	
26406	/m/069vt	/m/09c7w0	
26407	/m/05c0jwl	/m/0c_zj	
26408	/m/02pqp12	/m/05ldxl	
26409	/m/07jnt	/m/04qvl7	
26410	/m/01jssp	/m/01jssp	
26411	/m/02qvl7	/m/0jnr_	
26412	/m/01ydtg	/m/041mt	
26413	/m/01mh_q	/m/07r1_	
26414	/m/01q0kg	/m/06ms6	
26415	/m/016qtt	/m/016z4k	
26416	/m/0gs96	/m/07g1sm	
26417	/m/0ftf0f	/m/08ns5s	
26418	/m/0n85g	/m/05szp	
26419	/m/02185j	/m/02185j	
26420	/m/05x2t7	/m/02_286	
26421	/m/0bwfwpj	/m/0c94fn	
26422	/m/02bqmq	/m/04rrx	
26423	/m/05bnq8	/m/05k7sb	
26424	/m/02rrsz	/m/04ztj	
26425	/m/022q4l9	/m/0783m_	
26426	/m/01pcmd	/m/030qb3t	
26427	/m/01svw8n	/m/016z4k	
26428	/m/0p07_	/m/0jbk9	
26429	/m/0ggbfwf	/m/06npd	
26430	/m/09zmys	/m/026dx	
26431	/m/06p5g	/m/09cws	
26432	/m/013xrm	/m/01xwqn	
26433	/m/0sxns	/m/0gqy2	
26434	/m/0g1rw	/m/029v40	
26435	/m/02wypbh	/m/05whq_9	
26436	/m/07r1h	/m/011wtv	
26437	/m/035qlx	/m/02_j1w	
26438	/m/02h2vv	/m/02h40lc	
26439	/m/01w23w	/m/05hjnw	
26440	/m/03dj48	/m/0ckf6	
26441	/m/03_gd	/m/0kq2	
26442	/m/0g5pv3	/m/02n72k	
26443	/m/0yx1m	/m/0dqytn	
26444	/m/01kstn9	/m/0x3b7	
26445	/m/0d05w3	/m/016zwt	
26446	/m/01b0k1	/m/01d_h8	
26447	/m/025tlyv	/m/02qk3fk	
26448	/m/0qcr0	/m/06y7d	
26449	/m/015zyd	/m/09nqf	
26450	/m/01rgn3	/m/03z19	
26451	/m/01cssf	/m/09nqf	
26452	/m/043q4d	/m/01vw_dv	
26453	/m/0_7w6	/m/03_3d	
26454	/m/01n4f8	/m/0fc9js	
26455	/m/01vsyjy	/m/02jx1	
26456	/m/049k07	/m/0gtsx8c	
26457	/m/0180mw	/m/01tvz5j	
26458	/m/01vvydl	/m/09nqf	
26459	/m/0jqp3	/m/02_286	
26460	/m/02qjv	/m/02w4b	
26461	/m/05mph	/m/09nqf	
26462	/m/016clz	/m/0197tq	
26463	/m/05jzt3	/m/099cng	
26464	/m/0gj50	/m/09c7w0	
26465	/m/050rj	/m/02pprs	
26466	/m/017f4y	/m/05842k	
26467	/m/07hpv3	/m/01z4y	
26468	/m/02prwdh	/m/03rjj	
26469	/m/0233bn	/m/05qhw	
26470	/m/03fcbb	/m/09nqf	
26471	/m/02sdk9v	/m/0182r9	
26472	/m/01pbs9w	/m/05r5c	
26473	/m/044qx	/m/018mmj	
26474	/m/02fqxm	/m/09nqf	
26475	/m/0pyg6	/m/03_2td	
26476	/m/017575	/m/019m5j	
26477	/m/0k9ts	/m/07tp2	
26478	/m/04lhc4	/m/027b9k6	
26479	/m/0lcx	/m/03jxw	
26480	/m/057__d	/m/02l7c8	
26481	/m/02flqd	/m/02cg41	
26482	/m/0b1s_q	/m/030cx	
26483	/m/0p8jf	/m/09c7w0	
26484	/m/0194_r	/m/0ljsz	
26485	/m/0mcf4	/m/024zq	
26486	/m/0cb77r	/m/076psv	
26487	/m/02nzb8	/m/06ls0l	
26488	/m/02b10g	/m/02nzb8	
26489	/m/026c1	/m/04wp3s	
26490	/m/01l47f5	/m/0x3b7	
26491	/m/05r5c	/m/05148p4	
26492	/m/0fy34l	/m/02qjpv5	
26493	/m/026wlxw	/m/0dxtw	
26494	/m/0dqytn	/m/03npn	
26495	/m/0152cw	/m/0160w	
26496	/m/0gr36	/m/0gr4k	
26497	/m/0z4s	/m/015vq_	
26498	/m/038_0z	/m/09xp_	
26499	/m/011yd2	/m/09c7w0	
26500	/m/035s95	/m/03crcpt	
26501	/m/09c7w0	/m/0r89d	
26502	/m/018db8	/m/09c7w0	
26503	/m/013w7j	/m/01fb6d	
26504	/m/016h9b	/m/0l14md	
26505	/m/0hvb2	/m/08swgx	
26506	/m/011_3s	/m/01kwsg	
26507	/m/0bmhvpr	/m/025jfl	
26508	/m/0gr4k	/m/0bmpm	
26509	/m/0h7pj	/m/084qpk	
26510	/m/02mscn	/m/02bc74	
26511	/m/03rs8y	/m/01t6xz	
26512	/m/04cbbz	/m/07f8wg	
26513	/m/013gxt	/m/0jbk9	
26514	/m/07twz	/m/02j71	
26515	/m/03h3vtz	/m/0806vbn	
26516	/m/0j6cj	/m/028tv0	
26517	/m/0l6vl	/m/03krj	
26518	/m/0fkvn	/m/0fnb4	
26519	/m/0hx4y	/m/02q_cc	
26520	/m/04mrjs	/m/02_j1w	
26521	/m/02x17c2	/m/0f8pz	
26522	/m/03j43	/m/02jcc	
26523	/m/02x8m	/m/012x4t	
26524	/m/09hnb	/m/03ncb2	
26525	/m/0cc97st	/m/03k9fj	
26526	/m/0gkts9	/m/02qkq0	
26527	/m/086k8	/m/091xrc	
26528	/m/09c7w0	/m/0mpbx	
26529	/m/0c9t0y	/m/029j_	
26530	/m/014hr0	/m/024_41	
26531	/m/03hpr	/m/03rx9	
26532	/m/0dvmd	/m/0c422z4	
26533	/m/0f6cl2	/m/02sdk9v	
26534	/m/076tq0z	/m/06cvj	
26535	/m/06bss	/m/02bp37	
26536	/m/03rjj	/m/0537y_	
26537	/m/0b7gxq	/m/07fvf1	
26538	/m/07lnk	/m/01v_pj6	
26539	/m/03rwz3	/m/045j3w	
26540	/m/07sgfvl	/m/032q8q	
26541	/m/016gkf	/m/0147sh	
26542	/m/0bj9k	/m/02w9sd7	
26543	/m/019fz	/m/080ntlp	
26544	/m/0846v	/m/04pk9	
26545	/m/03s6l2	/m/0ch6mp2	
26546	/m/019f2f	/m/086sj	
26547	/m/0g2c8	/m/017lb_	
26548	/m/02wgbb	/m/07qy0b	
26549	/m/0gz5hs	/m/03nx8mj	
26550	/m/03188	/m/0_2v	
26551	/m/02hnl	/m/0b1hw	
26552	/m/02qdgx	/m/016jfw	
26553	/m/02jt1k	/m/07_jd	
26554	/m/0gxtknx	/m/02h40lc	
26555	/m/03t8v3	/m/0f42nz	
26556	/m/025jfl	/m/09gb_4p	
26557	/m/03crcpt	/m/02jknp	
26558	/m/09gkdln	/m/025jfl	
26559	/m/07tp2	/m/09nqf	
26560	/m/02sgy	/m/0dq630k	
26561	/m/040njc	/m/0gl3hr	
26562	/m/014mlp	/m/01swxv	
26563	/m/0htww	/m/082fr	
26564	/m/01vvdm	/m/025352	
26565	/m/04vvh9	/m/05r4w	
26566	/m/03c0vy	/m/083jv	
26567	/m/0cy__l	/m/02vzc	
26568	/m/09dv0sz	/m/02c6pq	
26569	/m/0d05fv	/m/019_6d	
26570	/m/0nbzp	/m/059f4	
26571	/m/0l14j_	/m/02bc74	
26572	/m/03qnvdl	/m/0d0vqn	
26573	/m/01s81	/m/05p553	
26574	/m/09rntd	/m/02nzb8	
26575	/m/01w5gp	/m/030qb3t	
26576	/m/0k4y6	/m/01m3dv	
26577	/m/0jzw	/m/09rp4r_	
26578	/m/09p30_	/m/04pz5c	
26579	/m/02qyntr	/m/09tkzy	
26580	/m/08nz99	/m/03gjzk	
26581	/m/06_vpyq	/m/027n4zv	
26582	/m/02pp1	/m/02nzb8	
26583	/m/01795t	/m/0gq_d	
26584	/m/06823p	/m/01njxvw	
26585	/m/02krdz	/m/07cbcy	
26586	/m/0fz2y7	/m/058vfp4	
26587	/m/07p62k	/m/0ch6mp2	
26588	/m/05w3y	/m/02zdwq	
26589	/m/05dbf	/m/05fm6m	
26590	/m/018f8	/m/030qb3t	
26591	/m/0jqn5	/m/03f2w	
26592	/m/03bx0bm	/m/016fmf	
26593	/m/0hvb2	/m/0gxsh4	
26594	/m/01_qc_	/m/02h3tp	
26595	/m/087pfc	/m/0pz91	
26596	/m/02_j1w	/m/01_1kk	
26597	/m/0sz28	/m/05k2xy	
26598	/m/0mb8c	/m/07s9rl0	
26599	/m/0478__m	/m/02f72n	
26600	/m/07_nf	/m/03z106	
26601	/m/06jwys	/m/0dgrmp	
26602	/m/0fpkhkz	/m/06mzp	
26603	/m/013y1f	/m/018vs	
26604	/m/03n_7k	/m/05zppz	
26605	/m/07xzm	/m/02sgy	
26606	/m/0464pz	/m/02fgmn	
26607	/m/07y9k	/m/03z2rz	
26608	/m/01dw4q	/m/01wb8bs	
26609	/m/02z0dfh	/m/01srq2	
26610	/m/04g2mkf	/m/06kl78	
26611	/m/0kszw	/m/09sb52	
26612	/m/027b9ly	/m/0bwh6	
26613	/m/01jw4r	/m/0dl6fv	
26614	/m/03z8bw	/m/048gd_	
